"","year","treated","G","lemp","lpop","lavg_pay","region","id"
"10710",2007,0,0,5.67332326717149,9.30628671302339,10.1685788644581,"2",38099
"10711",2001,0,0,7.25559127425367,10.9615382294481,10.0623272218495,"2",38101
"10712",2002,0,0,7.14282740116162,10.9470274853257,10.0932811241688,"2",38101
"10713",2003,0,0,7.04664727784876,10.9395149660126,10.1250298224834,"2",38101
"10714",2004,0,0,7.05875815251866,10.9407384897358,10.1705714313127,"2",38101
"10715",2005,0,0,7.11882624906208,10.9427390038091,10.207510384576,"2",38101
"10716",2006,0,0,7.10085190894405,10.9336068447589,10.2388520329648,"2",38101
"10717",2007,0,0,7.15851399732932,10.9347484788465,10.2908565763749,"2",38101
"10718",2001,0,0,4.7361984483945,8.49556089128912,9.84458644461597,"2",38103
"10719",2002,0,0,4.46590811865458,8.47886807709457,9.89040231298747,"2",38103
"10720",2003,0,0,4.92725368515721,8.45977592054629,9.9023869470921,"2",38103
"10721",2004,0,0,4.72738781871234,8.44052810648075,9.92915529928471,"2",38103
"10722",2005,0,0,4.71849887129509,8.40760151478614,9.98644907325047,"2",38103
"10723",2006,0,0,4.65396035015752,8.37516869138682,9.98419157995109,"2",38103
"10724",2007,0,0,4.58496747867057,8.34711636103872,10.0087030576804,"2",38103
"10725",2001,0,0,6.2363695902037,9.87688687073895,10.1189617695454,"2",38105
"10726",2002,0,0,6.19031540585315,9.87852865449493,10.1202507928861,"2",38105
"10727",2003,0,0,6.16751649088834,9.87065439544089,10.1937662508352,"2",38105
"10728",2004,0,0,6.07073772800249,9.86495460281934,10.2652445608817,"2",38105
"10729",2005,0,0,6.12468339089421,9.859169871885,10.3661832940986,"2",38105
"10730",2006,0,0,6.16961073249146,9.86495460281934,10.5260244829285,"2",38105
"10731",2007,0,0,6.18826412308259,9.88154864501737,10.6358554462494,"2",38105
"10732",2001,0,0,7.68753876620163,11.1576495419452,10.2230679214871,"2",38015
"10733",2002,0,0,7.6685611080159,11.1698293387504,10.2585712310834,"2",38015
"10734",2003,0,0,7.60738142563979,11.1812357737254,10.3110504587264,"2",38015
"10735",2004,0,0,7.50933526601659,11.192210429028,10.3605009225249,"2",38015
"10736",2005,0,0,7.52294091807237,11.2143037724801,10.3795664399723,"2",38015
"10737",2006,0,0,7.60140233458373,11.2336876393011,10.406865511167,"2",38015
"10738",2007,0,0,7.62803112693033,11.2538697213068,10.455503103127,"2",38015
"10739",2001,0,0,4.35670882668959,7.87929148508227,9.92397621896344,"2",38039
"10740",2002,0,0,4.23410650459726,7.86365126544865,9.93066488054092,"2",38039
"10741",2003,0,0,4.15888308335967,7.85166117788927,9.95745476880607,"2",38039
"10742",2004,0,0,4.36944785246702,7.83478810738819,10.0100523427642,"2",38039
"10743",2005,0,0,4.30406509320417,7.81318726752142,10.0331113203296,"2",38039
"10744",2006,0,0,4.07753744390572,7.79193595693806,10.053242872621,"2",38039
"10745",2007,0,0,4.17438726989564,7.77191025643576,10.0584807345016,"2",38039
"10746",2001,0,2007,5.78382518232974,10.2224502450209,10.0613883347884,"2",39001
"10747",2002,0,2007,5.78074351579233,10.2313874370267,10.0677299959302,"2",39001
"10748",2003,0,2007,5.62762111369064,10.2444141395067,10.0911282708077,"2",39001
"10749",2004,0,2007,5.67675380226828,10.2502283154913,10.1561510703863,"2",39001
"10750",2005,0,2007,5.64544689764324,10.247431803996,10.213945768177,"2",39001
"10751",2006,0,2007,5.5834963087817,10.2468999362413,10.2731873041975,"2",39001
"10752",2007,1,2007,5.605802066296,10.2434536784116,10.3335151834725,"2",39001
"10753",2001,0,2007,7.18235211188526,11.54209584227,10.1534288162357,"2",39007
"10754",2002,0,2007,7.11069612297883,11.5426978366372,10.1783123229854,"2",39007
"10755",2003,0,2007,7.08002649992259,11.5442109310093,10.1959332608369,"2",39007
"10756",2004,0,2007,7.07411681619736,11.5424065942924,10.2376714586393,"2",39007
"10757",2005,0,2007,7.11720550316434,11.5336100561631,10.254214844205,"2",39007
"10758",2006,0,2007,7.01211529430638,11.5275283223542,10.2808960628618,"2",39007
"10759",2007,1,2007,6.98007594056176,11.5268283701392,10.3139402021553,"2",39007
"10760",2001,0,2007,6.21060007702465,11.0462443101884,10.2733254830011,"2",39009
"10761",2002,0,2007,6.361302477573,11.0498259474012,10.2935682586005,"2",39009
"10762",2003,0,2007,6.13339804299665,11.054644851868,10.3053461650502,"2",39009
"10763",2004,0,2007,5.90536184805457,11.0381102787273,10.3186719417052,"2",39009
"10764",2005,0,2007,5.93489419561959,11.0553562075047,10.3419682644285,"2",39009
"10765",2006,0,2007,5.95324333428778,11.053948814507,10.3513733765282,"2",39009
"10766",2007,1,2007,5.96100533962327,11.0487130343162,10.3889030563649,"2",39009
"10767",2001,0,2007,7.80710329012598,11.5917366453945,10.2873884827285,"2",39003
"10768",2002,0,2007,7.59438124255182,11.5910154981845,10.3148021854332,"2",39003
"10769",2003,0,2007,7.62559507213245,11.5816209589115,10.3427419838004,"2",39003
"10770",2004,0,2007,7.57507169950756,11.5743309582977,10.3614818576561,"2",39003
"10771",2005,0,2007,7.6004023345004,11.5676882337649,10.3929873895874,"2",39003
"10772",2006,0,2007,7.58273848891441,11.5636375905119,10.4279201797083,"2",39003
"10773",2007,1,2007,7.55642796944025,11.5607151288061,10.4681477389305,"2",39003
"10774",2001,0,2007,6.85751406254539,10.8751562252596,10.2163621126199,"2",39005
"10775",2002,0,2007,6.71780469502369,10.8814940753909,10.2359159094003,"2",39005
"10776",2003,0,2007,6.67959918584438,10.8915592655049,10.2718390593042,"2",39005
"10777",2004,0,2007,6.59714570188665,10.894830096721,10.3037055854573,"2",39005
"10778",2005,0,2007,6.60258789218934,10.8970355779556,10.3367299416437,"2",39005
"10779",2006,0,2007,6.50727771238501,10.9027766199095,10.3316269776832,"2",39005
"10780",2007,1,2007,6.42324696353352,10.9116279380402,10.383441512635,"2",39005
"10781",2001,0,2007,5.76205138278018,10.6652508669597,10.0824284011706,"2",39015
"10782",2002,0,2007,5.71702770140622,10.6790668914495,10.098766465702,"2",39015
"10783",2003,0,2007,5.84932477994686,10.6892594922019,10.1107862342885,"2",39015
"10784",2004,0,2007,5.86929691313377,10.6956199697805,10.1451780411369,"2",39015
"10785",2005,0,2007,5.82304589548302,10.685446571615,10.1467866100539,"2",39015
"10786",2006,0,2007,5.76832099579377,10.685446571615,10.2135424758396,"2",39015
"10787",2007,1,2007,5.8406416573734,10.6876173808079,10.298834982456,"2",39015
"10788",2001,0,2007,8.58279364850019,12.7277313787025,10.3835962036401,"2",39017
"10789",2002,0,2007,8.45297461908959,12.7357681087398,10.403808191657,"2",39017
"10790",2003,0,2007,8.44182288439146,12.7451853895064,10.4344686825057,"2",39017
"10791",2004,0,2007,8.47928361834302,12.7545494821973,10.4781889778896,"2",39017
"10792",2005,0,2007,8.42836197770962,12.761838173576,10.5015270327914,"2",39017
"10793",2006,0,2007,8.54012816269873,12.7755991595741,10.5205902717723,"2",39017
"10794",2007,1,2007,8.45765547870004,12.7886122352453,10.5694690650233,"2",39017
"10795",2001,0,2007,6.94889722231331,10.7521416356945,10.3261047194619,"2",39011
"10796",2002,0,2007,6.8501261661455,10.751520856704,10.3422907202548,"2",39011
"10797",2003,0,2007,6.86066367144829,10.7525481441137,10.3557090119861,"2",39011
"10798",2004,0,2007,6.76041469108343,10.7556023641917,10.3988543012396,"2",39011
"10799",2005,0,2007,6.77422388635761,10.7505782486091,10.4134327888748,"2",39011
"10800",2006,0,2007,6.74051935960622,10.7448823095563,10.4175977760933,"2",39011
"10801",2007,1,2007,6.70073110954781,10.7474871223955,10.4648446806013,"2",39011
"10802",2001,0,2007,6.17170059741091,10.5721627211716,10.262489786234,"2",39021
"10803",2002,0,2007,5.98141421125448,10.5791324579599,10.2792148423803,"2",39021
"10804",2003,0,2007,5.89989735358249,10.5831441429136,10.3031022469661,"2",39021
"10805",2004,0,2007,5.77455154554441,10.5861044841229,10.3233813972964,"2",39021
"10806",2005,0,2007,5.80211837537706,10.5769420997503,10.3541809332474,"2",39021
"10807",2006,0,2007,5.8636311755981,10.5824090258321,10.3738036329639,"2",39021
"10808",2007,1,2007,5.78382518232974,10.5863065808774,10.4089186519848,"2",39021
"10809",2001,0,2007,7.84424071814181,11.8782419628951,10.2975208996819,"2",39023
"10810",2002,0,2007,7.70796153183549,11.8763456088132,10.2893620108793,"2",39023
"10811",2003,0,2007,7.60240133566582,11.8693823851435,10.2920438422414,"2",39023
"10812",2004,0,2007,7.55851674304564,11.8663531422409,10.3184738565279,"2",39023
"10813",2005,0,2007,7.51588908521513,11.8611215648878,10.3357244111417,"2",39023
"10814",2006,0,2007,7.48605261786314,11.8562740055309,10.3686042602085,"2",39023
"10815",2007,1,2007,7.42595365707754,11.8507325246044,10.3740222907185,"2",39023
"10816",2001,0,2007,7.93630269320196,12.1059041833605,10.4052320675659,"2",39025
"10817",2002,0,2007,7.83755436088108,12.1189558084344,10.4062910851992,"2",39025
"10818",2003,0,2007,7.78239033558746,12.1319092872273,10.4267356963007,"2",39025
"10819",2004,0,2007,7.82684209815829,12.1445269746783,10.4589518779205,"2",39025
"10820",2005,0,2007,7.73848812249465,12.1492641704545,10.4803536938781,"2",39025
"10821",2006,0,2007,7.76089319585102,12.1637025783636,10.5051497279738,"2",39025
"10822",2007,1,2007,7.77695440332244,12.1754639423355,10.5408577176271,"2",39025
"10823",2001,0,2007,6.8627579130514,10.6215956023853,10.3566628768004,"2",39027
"10824",2002,0,2007,6.70196036600254,10.6306254474633,10.3980008508098,"2",39027
"10825",2003,0,2007,6.58479139238572,10.6405319941333,10.4501049404002,"2",39027
"10826",2004,0,2007,6.5792512120101,10.650222892266,10.4623602072736,"2",39027
"10827",2005,0,2007,6.42971947803914,10.6482542242757,10.4916907973235,"2",39027
"10828",2006,0,2007,6.81454289725996,10.6649473732782,10.5812418684886,"2",39027
"10829",2007,1,2007,6.63856778916652,10.6687228094903,10.5948331111494,"2",39027
"10830",2001,0,2007,7.16317239084664,11.6235361742102,10.1410861248199,"2",39029
"10831",2002,0,2007,7.01031186730723,11.6227748903803,10.1703034323065,"2",39029
"10832",2003,0,2007,7.00488198971286,11.6228107284995,10.1826332939656,"2",39029
"10833",2004,0,2007,6.99484998583307,11.6203169168801,10.2154109162359,"2",39029
"10834",2005,0,2007,6.89264164117209,11.6046382728934,10.2397454804806,"2",39029
"10835",2006,0,2007,6.78219205600679,11.600853921314,10.2527702409553,"2",39029
"10836",2007,1,2007,6.82762923450285,11.5971287362523,10.2892600272986,"2",39029
"10837",2001,0,2007,6.10255859461357,10.5153433294595,10.2400312151779,"2",39031
"10838",2002,0,2007,5.91889385427315,10.5183758501275,10.2577646238749,"2",39031
"10839",2003,0,2007,5.95842469302978,10.5206442208444,10.2816842334901,"2",39031
"10840",2004,0,2007,5.85220247977447,10.5206442208444,10.3239397904525,"2",39031
"10841",2005,0,2007,5.82894561761021,10.5099869263704,10.3758633659269,"2",39031
"10842",2006,0,2007,5.75890177387728,10.5049305438857,10.3857902373689,"2",39031
"10843",2007,1,2007,5.65248918026865,10.4981118982374,10.391361796885,"2",39031
"10844",2001,0,2007,6.61338421837956,10.7499993898024,10.1812329190419,"2",39033
"10845",2002,0,2007,6.45204895443723,10.7446020495594,10.2426347796066,"2",39033
"10846",2003,0,2007,6.2363695902037,10.7375699000176,10.2587815433979,"2",39033
"10847",2004,0,2007,6.15909538849193,10.7338063669953,10.2828482185582,"2",39033
"10848",2005,0,2007,6.21660610108486,10.718896612629,10.2955634235253,"2",39033
"10849",2006,0,2007,6.21260609575152,10.7025700835047,10.2751200721078,"2",39033
"10850",2007,1,2007,6.08677472691231,10.6952802535535,10.298834982456,"2",39033
"10851",2001,0,2007,10.1970895674989,14.1398718956709,10.5329758249855,"2",39035
"10852",2002,0,2007,10.1235864736641,14.1323411543302,10.551663517451,"2",39035
"10853",2003,0,2007,10.0020198086004,14.1244155721174,10.5840053166959,"2",39035
"10854",2004,0,2007,9.94755228369823,14.1149089752057,10.6320742681355,"2",39035
"10855",2005,0,2007,9.91467474192669,14.098803512314,10.650222892266,"2",39035
"10856",2006,0,2007,9.91595945403145,14.0839608801386,10.6864297322123,"2",39035
"10857",2007,1,2007,9.89374020108125,14.072939587245,10.7241700601951,"2",39035
"10858",2001,0,2007,7.16626597413364,10.8796685189833,10.1975368113661,"2",39037
"10859",2002,0,2007,6.96885037834195,10.8773865970306,10.2110090163142,"2",39037
"10860",2003,0,2007,6.70563909486,10.8795366487811,10.2206313351375,"2",39037
"10861",2004,0,2007,6.63200177739563,10.8797815367461,10.2544612753551,"2",39037
"10862",2005,0,2007,6.60800062529609,10.8719342066274,10.2600424892743,"2",39037
"10863",2006,0,2007,6.5366915975913,10.8647707703291,10.3095857935067,"2",39037
"10864",2007,1,2007,6.49526555593701,10.8627994589605,10.3319853597549,"2",39037
"10865",2001,0,2007,6.64378973314767,10.5817241203603,10.4162213545714,"2",39039
"10866",2002,0,2007,6.49677499018586,10.5781142834587,10.4335273952259,"2",39039
"10867",2003,0,2007,6.44094654063292,10.5740056150357,10.4872661960407,"2",39039
"10868",2004,0,2007,6.38012253689976,10.5732637467728,10.4858148979908,"2",39039
"10869",2005,0,2007,6.38856140554563,10.5614996623277,10.4876844485877,"2",39039
"10870",2006,0,2007,6.29894924685594,10.56403405905,10.5428646898862,"2",39039
"10871",2007,1,2007,6.15697898558556,10.5576339957463,10.5354771567846,"2",39039
"10872",2001,0,2007,7.52185925220163,11.6891115716581,10.4597835503469,"2",39041
"10873",2002,0,2007,7.55328660560042,11.75574614551,10.5043001218933,"2",39041
"10874",2003,0,2007,7.75190533307861,11.8165350189714,10.5421785473,"2",39041
"10875",2004,0,2007,7.78945456608667,11.8688291115356,10.5904657439505,"2",39041
"10876",2005,0,2007,7.82244472948932,11.9142152016679,10.6115972344856,"2",39041
"10877",2006,0,2007,7.87245515006398,11.953210591723,10.6713478792379,"2",39041
"10878",2007,1,2007,7.94236223767433,11.9872821060974,10.7233995338876,"2",39041
"10879",2001,0,2007,7.33236920592906,11.2823921766824,10.3313662554812,"2",39043
"10880",2002,0,2007,7.16394668434255,11.276354670342,10.3324738556856,"2",39043
"10881",2003,0,2007,7.18235211188526,11.2756069214747,10.3699536822017,"2",39043
"10882",2004,0,2007,7.12447826249342,11.276899287825,10.3916380272629,"2",39043
"10883",2005,0,2007,7.08506429395255,11.2624107168599,10.393018035762,"2",39043
"10884",2006,0,2007,7.13089883029635,11.257039173058,10.4200765361912,"2",39043
"10885",2007,1,2007,7.11476944836646,11.2562897609238,10.4184346712613,"2",39043
"10886",2001,0,2007,5.47227067367148,10.2760850570187,10.0981081649171,"2",39019
"10887",2002,0,2007,5.50938833662798,10.2853427950052,10.118114944082,"2",39019
"10888",2003,0,2007,5.46383180502561,10.2932974210337,10.0996298283474,"2",39019
"10889",2004,0,2007,5.44241771052179,10.2907886900166,10.1080597182649,"2",39019
"10890",2005,0,2007,5.40267738187228,10.2717006749414,10.152766577455,"2",39019
"10891",2006,0,2007,5.27811465923052,10.2674707261894,10.1921941000341,"2",39019
"10892",2007,1,2007,5.35185813347607,10.2670536975126,10.2228499615909,"2",39019
"10893",2001,0,2007,6.5410299991899,10.2478570946177,10.118477957094,"2",39047
"10894",2002,0,2007,6.2841341610708,10.2466516344469,10.1565781802183,"2",39047
"10895",2003,0,2007,6.34212141872115,10.2468999362413,10.2024804161338,"2",39047
"10896",2004,0,2007,6.3297209055227,10.2423497879763,10.2158866275247,"2",39047
"10897",2005,0,2007,6.33859407820318,10.2485655106292,10.2224502450209,"2",39047
"10898",2006,0,2007,6.23244801655052,10.2475381436094,10.2516412939312,"2",39047
"10899",2007,1,2007,6.24416690066374,10.2496271945595,10.2827797863403,"2",39047
"10900",2001,0,2007,10.2032958047857,13.8914877819777,10.4937710976368,"2",39049
"10901",2002,0,2007,10.0367063963224,13.8944696017631,10.5231227371594,"2",39049
"10902",2003,0,2007,9.91768627193594,13.8985530694163,10.5493596705802,"2",39049
"10903",2004,0,2007,9.83692030826401,13.8993570988057,10.5851439663806,"2",39049
"10904",2005,0,2007,9.83670651884578,13.9121217093198,10.6175641762771,"2",39049
"10905",2006,0,2007,9.77803770181871,13.9172455091991,10.6520694399842,"2",39049
"10906",2007,1,2007,9.80548876165403,13.9309414962739,10.6886440163855,"2",39049
"10907",2001,0,2007,6.67329796776765,10.6492034637689,10.2457288304773,"2",39051
"10908",2002,0,2007,6.53233429222235,10.6526605613586,10.2828140030346,"2",39051
"10909",2003,0,2007,6.54965074223381,10.6555873696886,10.3104848196224,"2",39051
"10910",2004,0,2007,6.45519856334012,10.66469049897,10.3583775439718,"2",39051
"10911",2005,0,2007,6.46614472423762,10.6611341909707,10.3612288052097,"2",39051
"10912",2006,0,2007,6.47389069635227,10.6575416679996,10.3717083434697,"2",39051
"10913",2007,1,2007,6.40357419793482,10.6562706309919,10.3891799666631,"2",39051
"10914",2001,0,2007,5.8805329864007,10.3475000702565,10.2695532648616,"2",39053
"10915",2002,0,2007,5.79301360838414,10.3510538366629,10.2761883930503,"2",39053
"10916",2003,0,2007,5.76519110278484,10.3495506300728,10.2971499485251,"2",39053
"10917",2004,0,2007,5.65248918026865,10.3508940284325,10.337961149679,"2",39053
"10918",2005,0,2007,5.68357976733868,10.3392555225743,10.3735536798288,"2",39053
"10919",2006,0,2007,5.49306144334055,10.3366650992108,10.4672091856556,"2",39053
"10920",2007,1,2007,5.62762111369064,10.3375077230616,10.4727990420212,"2",39053
"10921",2001,0,2007,7.40549566319947,11.4272150595318,10.2977568878836,"2",39055
"10922",2002,0,2007,7.26052259808985,11.4368216563053,10.3252524280577,"2",39055
"10923",2003,0,2007,7.29437729928882,11.4521345793327,10.3354322934487,"2",39055
"10924",2004,0,2007,7.24208235925696,11.456069358372,10.3820791989684,"2",39055
"10925",2005,0,2007,7.22037383672395,11.4553281312896,10.4158919294153,"2",39055
"10926",2006,0,2007,7.30921236569276,11.4571695965153,10.4431338421103,"2",39055
"10927",2007,1,2007,7.24279792279376,11.4950364056345,10.4657284632483,"2",39055
"10928",2001,0,2007,8.12769985281777,11.9093027368365,10.4456083342828,"2",39057
"10929",2002,0,2007,7.95962530509811,11.917129778611,10.4901902968752,"2",39057
"10930",2003,0,2007,7.90285719128058,11.9239616922019,10.5294527210131,"2",39057
"10931",2004,0,2007,7.75405263903576,11.9315765875491,10.5680037502969,"2",39057
"10932",2005,0,2007,7.75018416225784,11.9388531133031,10.5947078779024,"2",39057
"10933",2006,0,2007,7.79893331004122,11.9675679638532,10.6289809091353,"2",39057
"10934",2007,1,2007,7.81963630236759,11.9756778675018,10.6682109315853,"2",39057
"10935",2001,0,2007,6.36990098282823,10.6197162925394,10.1200494924848,"2",39059
"10936",2002,0,2007,6.57368016696065,10.6248819960342,10.1544019007957,"2",39059
"10937",2003,0,2007,6.19644412779452,10.6285209219584,10.2147152385629,"2",39059
"10938",2004,0,2007,6.04263283368238,10.6266788544444,10.2240118657919,"2",39059
"10939",2005,0,2007,6.00635315960173,10.6124834756504,10.2418152096568,"2",39059
"10940",2006,0,2007,6.02586597382531,10.6068078114164,10.26493110855,"2",39059
